ticker,shareHolder_OwnPercent,datime
APG,"[{'Nguyễn Hồ Hưng': 0.0702}, {'Mai Đức Chiến': 0.0564}, {'Nguyễn Quốc Thịnh': 0.0499}, {'Nguyễn Đức Hạnh': 0.0486}, {'Nguyễn Văn Thưởng': 0.0484}, {'Nguyễn Thanh Hà': 0.0481}, {'Đinh Thị Hồng Liên': 0.0471}, {'Lê Thị Mai Hòa': 0.047}, {'Đào Thị Quỳnh': 0.0442}, {'Khác': 0.4306}]",2312091722
ANT,"[{'Công ty Cổ Phần Ylang Holdings': 0.25}, {'Công ty TNHH Baby Corn': 0.1809}, {'Công ty TNHH Passion Fruit': 0.0795}, {'Công ty TNHH Soybean': 0.0795}, {'Huỳnh Quang Đấu': 0.0513}, {'Nguyễn Thị Thu Nga': 0.0351}, {'Nguyễn Hoàng Minh': 0.0298}, {'Huỳnh Quang Vinh': 0.028}, {'Ngô Vĩnh Hòa': 0.0153}, {'Khác': 0.0253}]",2312091722
AGX,"[{'Công ty TNHH Phát Triển Vf': 0.2454}, {'Công ty Cổ Phần Đầu Tư Và Thương Mại An Long': 0.2305}, {'Công ty TNHH Đầu Tư Và Thương Mại Sg': 0.1909}, {'Tổng Công ty Thương Mại Sài Gòn - TNHH MTV ': 0.1833}, {'Ngô Bình Long': 0.0002}, {'Khác': 0.0}]",2312091722
API,"[{'Nguyễn Đỗ Lăng': 0.196}, {'Công ty Cổ phần Chứng khoán Châu Á - Thái Bình Dương': 0.131}, {'HUỲNH THỊ MAI DUNG': 0.0982}, {'Nguyễn Ngọc Diệp': 0.0669}, {'Nguyễn Thu Phương': 0.046}, {'Lê Hồng Nam': 0.0457}, {'Nguyễn Thị Hồng Cúc': 0.0348}, {'Nguyễn Thị Bốn': 0.0253}, {'Đặng Thanh Tú': 0.024}, {'Khác': 0.0737}]",2312091722
APH,"[{'Công ty TNHH IGG USA Việt Nam': 0.2751}, {'Phạm Ánh Dương': 0.0473}, {'Nguyễn Lê Trung': 0.0228}, {'Phạm Hoàng Việt': 0.0172}, {'PHẠM HOÀNG VIỆT': 0.017}, {'Đinh Xuân Cường': 0.0099}, {'PHẠM ĐỖ HUY CƯỜNG': 0.0077}, {'Nguyễn Thị Tiện': 0.0036}, {'Hoà Thị Thu Hà': 0.0021}, {'Khác': 0.0007}]",2312091722
APL,"[{'Tổng Công ty Công nghiệp mỏ Việt Bắc TKV - Công ty Cổ phần': 0.51}, {'Trương Thị Điểm': 0.0208}, {'Phạm Công Lộc': 0.0195}, {'Đỗ Huy Hùng': 0.0164}, {'Trần Đình Diên': 0.0116}, {'Nguyễn Hữu Toàn': 0.004}, {'Đinh Thị Thanh Hà': 0.0025}, {'Đặng Thị Quỳnh Trang': 0.0021}, {'Phùng Thị Lan': 0.0018}, {'Khác': 0.0028}]",2312091722
ARM,"[{'Tổng Công ty Hàng không Việt Nam - CTCP': 0.4131}, {'ĐÀO KHẮC HẬU': 0.2499}, {'Đào Anh Hùng': 0.114}, {'Lê Văn Kim': 0.0655}, {'Hoàng Việt Dũng': 0.0255}, {'Đoàn Minh Phú': 0.0249}, {'Nguyễn Thị Kim Liên': 0.0052}, {'Vũ Thị Nguyệt Nga': 0.0023}, {'Vũ Công Thành': 0.0021}, {'Khác': 0.001}]",2312091722
ART,"[{'La Mỹ Phượng': 0.0511}, {'Huỳnh Văn Thành': 0.0496}, {'Trịnh Văn Quyết': 0.032}, {'Trịnh Thị Minh Huế': 0.0151}, {'Nguyễn Thanh Bình': 0.0058}, {'Hương Trần Kiều Dung': 0.0051}, {'Hương Trần Kiều Dung': 0.0051}, {'Lưu Đức Quang': 0.0015}, {'Nguyễn Văn Thanh': 0.0007}, {'Khác': 0.0015}]",2312091722
APT,"[{'Công ty Cổ Phần Tập Đoàn Somo Việt Nam': 0.4109}, {'Tổng Công ty Thương Mại Sài Gòn - TNHH MTV ': 0.3}, {'Đoàn Thị Thu Hà': 0.0004}, {'Mai Minh Vương': 0.0001}]",2312091722
APP,"[{'Hoàng Trung Dũng': 0.2412}, {'Nguyễn Hà Trung': 0.166}, {'Vũ Thị Phương Thảo': 0.0684}, {'Hoàng Bình Dương': 0.0634}, {'Nguyễn Thành Luyện': 0.0498}, {'Phan Hải Hà': 0.045}, {'Nguyễn Anh Tuấn': 0.0438}, {'Huỳnh Cẩm Đoan': 0.0355}, {'Phạm Ngọc Quốc Cường': 0.0136}, {'Khác': 0.0258}]",2312091722
APS,"[{'Nguyễn Đỗ Lăng': 0.143}, {'Lưu Thanh Bình': 0.051}, {'Nguyễn Thu Trang': 0.0495}, {'HUỲNH THỊ MAI DUNG': 0.0202}, {'Nguyễn Duy Khanh': 0.013}, {'Nguyễn Thị Bổn': 0.0077}, {'Nguyễn Thị Bốn': 0.0072}, {'Nguyễn Mạnh Hào': 0.0028}, {'Phạm Duy Hưng': 0.0024}, {'Khác': 0.1566}]",2312091722
ASG,"[{'Dương Đức Tính': 0.0943}, {'Công ty Cổ Phần Tập Đoàn Đầu Tư Apl': 0.0889}, {'Phạm Thị Hằng': 0.0791}, {'Công ty Cổ Phần Đầu Tư Và Tư Vấn Long Thành': 0.0648}, {'Phạm Văn Hà': 0.0023}, {'Lê Thị Hồng Thanh': 0.0019}, {'Nguyễn Thị Lê Hằng': 0.0005}, {'Nguyễn Văn Thắng': 0.0003}, {'Hoàng Thị Thành': 0.0003}, {'Khác': 0.0588}]",2312091722
ASA,"[{'Cao Tấn Thành': 0.1}, {'Lưu Quang Hưng': 0.0959}, {'Nguyễn Đan Thanh': 0.064}, {'Lê Minh Quân': 0.0606}, {'Nguyễn Văn Đông': 0.044}, {'Trần Minh Chính': 0.0412}, {'Huỳnh Cẩm Đoan': 0.0412}, {'Nguyễn Thị Thảo': 0.0307}, {'Dương Viết Dũng': 0.0188}, {'Khác': 0.0338}]",2312091722
ATG,"[{'Võ Quí Lâm': 0.0912}, {'Trương Đình Xuân': 0.0618}, {'Lê Anh Quân': 0.0488}, {'Đỗ Phi Thường': 0.0444}, {'Phan Văn Phước': 0.0433}, {'Tạ Minh Hiếu': 0.0426}, {'Đào Minh Tùng': 0.0193}, {'Lê Quốc Cường': 0.0189}, {'Lê Quốc': 0.0142}, {'Khác': 0.0204}]",2312091722
AST,"[{'Công ty Cổ phần Tập đoàn Taseco': 0.51}, {'PENM IV Germany GmbH & Co.KG': 0.1764}, {'Stic Pan-Asia 4th Industry Growth Private Equity Fund': 0.1}, {'Phạm Ngọc Thanh': 0.0028}, {'Nguyễn Minh Hải': 0.0014}, {'Lê Anh Quốc': 0.0014}, {'ĐÀO TIẾN DƯƠNG': 0.0008}, {'Trần Thị Loan': 0.0007}, {'Nguyễn Thị Thanh Phương': 0.0005}, {'Khác': 0.0005}]",2312091722
ASP,"[{'Saisan Joint Stock Company': 0.482}, {'Trần Minh Loan': 0.0586}, {'Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam - Chi nhánh Hải Phòng': 0.0549}, {'Đinh Ngọc Hải': 0.0313}, {'Phạm Thu Hiền': 0.0305}, {'Trần Thị Thanh Hằng': 0.0231}, {'Lê Xuân Hoàng': 0.016}, {'Nguyễn Hồng Hiệp': 0.0127}, {'Ngô Tiến Dũng': 0.0048}, {'Khác': 0.0298}]",2312091722
ATA,"[{'Quỹ Đầu tư Chứng khoán Sài Gòn A2': 0.1449}, {'Đinh Thị Kim Oanh': 0.0499}, {'Nguyễn Hoàng Hải': 0.0496}, {'Phạm Thị Hương': 0.0489}, {'Nguyễn Đức Nghiêm': 0.0486}, {'Lê Hải Đoàn': 0.048}, {'Phan Văn Tần': 0.0442}, {'Hồ Thị Kim Loan': 0.0327}, {'Bùi Thị Kim Cúc': 0.0315}, {'Khác': 0.0224}]",2312091722
ASM,"[{'Lê Thanh Thuấn': 0.1931}, {'LÊ TUẤN ANH': 0.1126}, {'Lê Thị Nguyệt Thu': 0.0533}, {'Võ Thị Thanh Tâm': 0.052}, {'Lê Thị Thiên Trang': 0.0514}, {'Nguyễn Văn Phụng': 0.0499}, {'Lê Văn Tình': 0.0337}, {'Lê Văn Chung': 0.0079}, {'Lê Văn Thủy': 0.005}, {'Khác': 0.0221}]",2312091722
ATB,"[{'Lê Văn Hiếu': 0.0447}, {'Lê Văn Hiếu': 0.0447}, {'Lô Đình Ních': 0.0432}, {'Hồ Duy Đạt': 0.0288}, {'Bùi Duy Anh': 0.0121}, {'Nông Thị Tuệ': 0.0117}, {'Nguyễn Lương Hòa': 0.009}, {'Quảng Thu Hằng': 0.0089}, {'Vũ Trọng Huy': 0.001}, {'Khác': 0.0001}]",2312091722
ATS,"[{'Trần Thế Bằng': 0.0536}, {'Vũ Huy Quý': 0.0517}, {'Đoàn Hồng Ngọc': 0.0497}, {'Chu Quang Dũng': 0.0494}, {'Trần Văn Đông': 0.0471}, {'Nguyễn Sơn Tùng': 0.0468}, {'Nguyễn Công Lãi': 0.019}, {'Lê Thị Len': 0.0189}, {'Phạm Gia Tuấn': 0.0143}, {'Khác': 0.027}]",2312091722
AVC,"[{'Tổng Công ty Phát điện 2': 0.8745}, {'Đặng Thanh Bình': 0.0739}, {'Phạm Thị Phương Khuê': 0.0013}, {'Nguyễn Trâm': 0.0008}, {'Ngô Xuân Thế': 0.0005}, {'Nguyễn Đình Phúc': 0.0005}, {'Đoàn Ngọc Nam': 0.0003}, {'CAO HUY BẢO': 0.0003}, {'Dương Thị Hồng Vân': 0.0001}, {'Khác': 0.0001}]",2312091722
B82,"[{'Hoàng Quyết Chiến': 0.1366}, {'Phan Thị Huệ': 0.1202}, {'Lê Hòa Nguyễn': 0.0688}, {'Nguyễn Trọng Cẩm': 0.0668}, {'Trần Văn Long': 0.06}, {'Dương Tạ Hải Ninh': 0.0393}, {'Đặng Văn Khoa': 0.0217}, {'Lê Ngọc Hoa': 0.0178}, {'Hoàng Thị Mận': 0.0154}, {'Khác': 0.1198}]",2312091722
BBC,"[{'Công ty Cổ phần Tập đoàn PAN': 0.983}, {'Nguyễn Thị Trâm Oanh': 0.0489}, {'Châu Vinh Quang': 0.0205}, {'Hoàng Thọ Vĩnh': 0.0067}, {'Nguyễn Băng Tâm': 0.0051}, {'Nguyễn Thị Kim Liên': 0.001}, {'Trần Lê Việt Hùng': 0.0007}, {'Trần Quốc Việt': 0.0003}, {'Võ Ngọc Thành': 0.0002}, {'Khác': 0.0149}]",2312091722
AVF,"[{'Lê Văn Lợi': 0.1306}, {'Công ty cổ phần Thủy sản BA': 0.1001}, {'Nguyễn Anh Đĩnh': 0.0539}, {'Ngô Văn Thu': 0.0249}, {'Nguyễn Thị Phương Song': 0.0181}, {'Lê Thị Lài': 0.0152}, {'Lê Thị Lệ Thủy': 0.0098}, {'Phùng Hoàng Trâm Anh': 0.0089}, {'Nguyễn Thị Thanh Giang': 0.0059}, {'Khác': 0.0181}]",2312091722
BAF,"[{'Công ty CP Siba Holdings': 0.3939}, {'Bùi Hương Giang': 0.0325}, {'Nguyễn Anh Tuấn': 0.0201}, {'Lê Xuân Thọ': 0.0003}, {'Ngô Cao Cường': 0.0003}, {'Nguyễn Thanh Hải': 0.0003}, {'NGUYỄN THỊ NGỌC THÚY': 0.0001}, {'Khác': 0.0001}]",2312091722
BAB,"[{'Thái Hương': 0.0406}, {'Nguyễn Trọng Trung': 0.0334}, {'Trần Thị Thoảng': 0.0318}, {'Nguyễn Văn Danh': 0.0276}, {'Hoàng Ngọc Hòa': 0.0236}, {'Nguyễn Hồng Tiến': 0.0187}, {'Đào Đình Phát': 0.0146}, {'Thái Thị Thanh Bình': 0.0075}, {'Lê Hồng Trường': 0.0047}, {'Khác': 0.0193}]",2312091722
BBH,"[{'Tổng Công ty Xi măng Việt Nam': 0.2776}, {'Nguyễn Văn Tọa': 0.0169}, {'Trần Anh Dũng': 0.0159}, {'NGUYỄN THỊ MINH': 0.0108}, {'Lê Thành Long': 0.0066}, {'Lê Hữu Hà': 0.0038}, {'Trần Thị Phương Dung': 0.0013}, {'Trần Thị Lương': 0.0013}, {'Bùi Thị Dung': 0.0006}, {'Khác': 0.0007}]",2312091722
BAL,"[{'Tổng Công ty Cổ phần Bia - Rượu - Nước giải khát Hà Nội': 0.6895}, {'Nguyễn Hồng Liên': 0.0063}, {'Nguyễn Văn Đọ': 0.0031}, {'Nguyễn Thị Kiều Chi': 0.003}, {'Nguyễn Hải Hồ': 0.0018}, {'Bùi Diệu Hằng': 0.0007}, {'Đỗ Thị Lan Thủy': 0.0002}, {'Bùi Đỗ Giao': 0.0001}, {'Khác': 0.0}]",2312091722
BAX,"[{'Công Ty TNHH Một Thành Viên Tổng Công Ty Cao Su Đồng Nai': 0.3607}, {'Công ty Cổ phần Tổng Công ty Tín Nghĩa': 0.2952}, {'America Limited Liability Company': 0.1511}, {'Quách Trọng Nguyên': 0.0647}, {'Phan Văn Yên': 0.0015}, {'Đào Sỹ Du': 0.0002}, {'Nguyễn Văn Thạnh': 0.0001}]",2312091722
BCC,"[{'Tổng Công ty Xi măng Việt Nam': 0.7315}, {'Doãn Nam Khánh': 0.1036}, {'Doãn Nam Khánh': 0.1036}, {'Nguyễn Thanh Chương': 0.0345}, {'Tạ Duy': 0.0289}, {'NGUYỄN HOÀNH VÂN': 0.0003}, {'Khác': 0.0004}]",2312091722
BCA,"[{'NGUYỄN DUY LUÂN': 0.0878}, {'LÊ THU PHƯƠNG': 0.0707}, {'ĐẶNG NGỌC HƯNG': 0.0593}, {'Phạm Bá Phú': 0.0514}, {'Lê Thanh Tuấn': 0.0375}, {'Vũ Văn Dương': 0.0033}, {'Trần Ngọc Hân': 0.0033}, {'NGUYỄN THỊ LINH': 0.002}]",2312091722
BCF,"[{'PHẠM THANH BÌNH': 0.1444}, {'BÙI VĂN SÁU': 0.1001}, {'NGUYỄN HƯƠNG LIÊN': 0.0973}, {'MAI THẾ KHÔI': 0.0969}, {'Trần Thị Nhự': 0.0591}, {'Phạm Hoàng Thái': 0.0501}, {'NGUYỄN NGỌC TIỀU': 0.0488}, {'Nguyễn Thị Ngọc Hà': 0.0474}, {'TRANG SĨ ĐỨC': 0.0453}, {'Khác': 0.1305}]",2312091722
BCB,"[{'Tổng Công ty Đông Bắc': 0.51}, {'Công ty TNHH Xây dựng Quang Thành': 0.2}, {'Công ty Cổ phần Xây dựng Thương mại và Du lịch Thố Huấn': 0.1146}, {'Nguyễn Đình Thao': 0.0418}, {'Trần Văn Chính': 0.0016}, {'Đỗ Đình Kỳ': 0.0016}, {'Nguyễn Văn Đề': 0.0016}, {'Đỗ Quang Thái': 0.0015}, {'Nguyễn Tiến Lăng': 0.0013}, {'Khác': 0.0035}]",2312091722
BBS,"[{'Tổng Công ty Xi măng Việt Nam': 0.3429}, {'Hoàng Trung Chiến': 0.08}, {'Dương Tuấn Linh': 0.0768}, {'DƯƠNG MINH TUẤN': 0.0758}, {'Trần Thị Nền': 0.0274}, {'Phạm Văn Minh': 0.0271}, {'Phạm Văn Minh': 0.0098}, {'Hoàng Mai Khởi': 0.0034}, {'Nguyễn Văn Đạt': 0.0031}, {'Khác': 0.0883}]",2312091722
BCE,"[{'Tổng Công ty Đầu tư và Phát triển Công nghiệp - CTCP': 0.4442}, {'Lê Tuấn Dũ': 0.012}, {'Lê Phan Minh Vũ': 0.0046}, {'Đỗ Văn Minh': 0.0043}, {'Dương Thị Hồng Tỵ': 0.0032}, {'Nguyễn Kim Tiên': 0.0019}, {'Hồ Minh Diễm Thúy': 0.0018}, {'Phạm Thị Lan Thảo': 0.0006}, {'Lê Văn Cọp': 0.0006}, {'Khác': 0.0491}]",2312091722
BBT,"[{'Công ty TNHH Đầu tư Sài Gòn 3 Capital': 0.4071}, {'Công ty Cổ phần Chứng khoán Thành Công': 0.0953}, {'Võ Ngọc Thành': 0.0389}, {'Lê Văn Minh': 0.0155}, {'Châu Vinh Quang': 0.0145}, {'Tạ Xuân Thọ': 0.0059}, {'Trần Cao Trượng': 0.0029}, {'Võ Thị Bích Thủy': 0.0009}]",2312091722
BBM,"[{'Tổng Công ty Cổ phần Bia - Rượu - Nước giải khát Hà Nội': 0.51}, {'Nguyễn Thạc Dũng': 0.071}, {'Đặng Thị Bích Thược': 0.01}, {'ĐẶNG QUANG THẮNG': 0.0065}, {'Vương Toàn': 0.005}, {'Trần Thị Diệp': 0.0028}, {'Lê Vũ Đại': 0.0022}, {'Vũ Thế Tường': 0.0021}, {'Phạm Xuân Hải': 0.0019}, {'Khác': 0.0031}]",2312091722
BCG,"[{'Nguyễn Hồ Nam': 0.1563}, {'Trần Thị Kiều Tiên': 0.0483}, {'Nguyễn Ngọc Đoan Trang': 0.0477}, {'Nguyễn Thế Tài': 0.0175}, {'Hoàng Thị Minh Châu': 0.0163}, {'Nguyễn Thị Thùy Linh': 0.0146}, {'NGUYỄN THANH HÙNG': 0.0126}, {'Nguyễn Xuân Lan': 0.0093}, {'Lê Thị Mai Loan': 0.0081}, {'Khác': 0.1955}]",2312091722
BCV,"[{'Tổng Công ty Khoáng sản TKV - Công ty Cổ phần': 0.513}, {'Ủy ban Nhân dân Tỉnh Cao Bằng': 0.4176}, {'NÔNG THỊ THÚY': 0.0006}]",2312091722
BCP,"[{'Công ty Cổ Phần Dược Đại Nam': 0.6734}, {'An Mạnh Hùng': 0.0216}, {'Phan Thanh Long': 0.0075}, {'Phạm Thanh Long': 0.0075}, {'Nguyễn Thành Trung': 0.0045}, {'Giang Quốc Dũng': 0.0025}, {'Khác': 0.0292}]",2312091722
BDG,"[{'Tổng Công ty Sản xuất - Xuất nhập khẩu Bình Dương - Công ty cổ phần': 0.4771}, {'Công Ty TNHH Thương Mại Việt Vương': 0.3902}, {'Nguyễn Thị Trúc Thanh': 0.0008}, {'Nguyễn Xuân Quân': 0.0007}, {'NGUYỄN HỒNG ANH': 0.0006}, {'PHAN THÀNH ĐỨC': 0.0006}, {'Đoàn Thị Kim Ngân': 0.0002}, {'Nguyễn Minh Thuỳ': 0.0001}, {'Hứa Tuấn Cường': 0.0001}]",2312091722
BCR,"[{'Công ty Cổ phần Tập đoàn Bamboo Capital': 0.621}, {'Công ty Cổ phần Đầu tư Phát triển Công nghiệp và Vận tải': 0.0943}, {'Nguyễn Tùng Lâm': 0.0065}, {'HUỲNH THỊ KIM TUYẾN': 0.0043}, {'NGUYỄN KHÁNH DUY': 0.0043}, {'LÊ NÔNG': 0.0022}, {'NGUYỄN CHÂU DIỆU ÂN': 0.002}, {'Phạm Hữu Quốc': 0.002}, {'HUỲNH THỊ THẢO': 0.0007}, {'Khác': 0.0003}]",2312091722
BDT,"[{'Ủy Ban Nhân Dân Tỉnh Đồng Tháp': 0.51}, {'Ngô Thành Nguyên': 0.0716}, {'Lương Văn Quang': 0.0483}, {'Huỳnh Thị Kiêm Cương': 0.014}, {'Nguyễn Trung Ân': 0.0077}, {'Nguyễn Hữu Phước': 0.001}, {'Võ Đinh Quốc Huy': 0.0003}, {'Phạm Minh Nghĩa': 0.0002}, {'Trần Văn Đức': 0.0001}, {'Khác': 0.0002}]",2312091722
BCO,"[{'Ủy ban Nhân dân Tỉnh Bình Phước': 0.9884}, {'VŨ THANH HẢI': 0.0009}, {'LÊ MINH THÂN': 0.0006}, {'HOÀNG HỮU TOÁN': 0.0004}, {'NGUYỄN THỊ THÁI HÒA': 0.0002}, {'Nguyễn Thị Thu Phương': 0.0002}]",2312091722
BDB,"[{'Công ty TNHH MTV Nhà xuất bản Giáo dục Việt Nam': 0.4017}, {'Công ty Cổ phần Đầu tư và Phát triển Giáo dục Đà Nẵng': 0.2592}, {'Nguyễn Thị Thu An': 0.1001}, {'Đỗ Hữu Long': 0.0142}, {'PHẠM ĐÌNH THUẤN': 0.0129}, {'Lê Huy': 0.0067}, {'Võ Thị Ngọc Nga': 0.0039}, {'Nguyễn Thị Hoàng Yến': 0.0023}, {'Diệp Cẩm Nhung': 0.0017}, {'Khác': 0.0049}]",2312091722
BCM,"[{'Ủy ban Nhân dân Tỉnh Bình Dương': 0.9544}, {'NGUYỄN VĂN HÙNG': 0.0059}, {'Nguyễn Phú Thịnh': 0.0012}, {'Phạm Ngọc Thuận': 0.001}, {'Nguyễn Văn Hiền Phúc': 0.0009}, {'Giang Quốc Dũng': 0.0006}, {'Nguyễn Thị Thanh Nhàn': 0.0006}, {'Quảng Văn Viết Cương': 0.0005}, {'Nguyễn Danh Tùng': 0.0005}, {'Khác': 0.0012}]",2312091722
BDW,"[{'Quỹ Đầu tư Phát triển Bình Định': 0.51}, {'Công ty Cổ Phần Cấp Thoát Nước Thủy Anh': 0.249}, {'Dương Tiến Dũng': 0.05}, {'Ngô Thị Hồng Vân': 0.04}, {'Nguyễn Văn Châu': 0.0005}, {'Lê Tiến Dũng': 0.0005}, {'Trần Nguyễn Hạnh Lan': 0.0004}, {'Lê Thanh Cường': 0.0003}, {'Nguyễn Nguyễn Hoài Viễn': 0.0001}, {'Khác': 0.0002}]",2312091722
BED,"[{'LÊ TRƯỜNG KỸ': 0.3706}, {'NGUYỄN VĂN CẦN': 0.2381}, {'HUỲNH PHƯỚC HUYỀN VY': 0.1667}, {'Thái Văn May': 0.1172}, {'KHƯƠNG TỊNH': 0.0161}, {'Kiều Thị Khánh Phương': 0.0077}, {'Huỳnh Nguyên Văn': 0.0063}, {'HOÀNG NGỌC LỘC': 0.0052}, {'Lê Anh Long': 0.005}, {'Khác': 0.0291}]",2312091722
BFC,"[{'Tập đoàn Hóa chất Việt Nam': 0.65}, {'LÊ QUỐC PHONG': 0.0029}, {'Phạm Thùy Trâm': 0.0005}, {'Lê Thị Ngân': 0.0004}, {'Nguyễn Bích Thủy': 0.0003}, {'Nguyễn Văn Thiệu': 0.0002}, {'Phan Văn Tâm': 0.0001}, {'Đào Thị Ngọc Lan': 0.0001}, {'Võ Đình Chinh': 0.0001}, {'Khác': 0.0518}]",2312091722
BGW,"[{'Ủy Ban Nhân Dân Tỉnh Bắc Giang': 0.51}, {'Công ty Cổ phần Đầu tư Ngành nước DNP': 0.2499}, {'HƯỚNG XUÂN CÔNG': 0.0124}, {'Trần Đăng Điều': 0.0055}, {'Nguyễn Thị Phương Thảo': 0.0042}, {'Bùi Thế Bình': 0.004}, {'Cao Thị Quỳnh': 0.0027}, {'Bùi Vĩnh Bắc': 0.0022}, {'Phạm Hùng': 0.0021}, {'Khác': 0.0046}]",2312091722
BEL,"[{'Tổng Công ty Cổ phần Điện tử và Tin học Việt Nam': 0.51}, {'Vũ Song Toàn': 0.18}, {'Lê Hữu Phước': 0.1662}, {'Văn Viết Tuấn': 0.165}, {'Phạm Văn Viện': 0.1229}, {'Đinh Thị Hồng Nga': 0.0622}, {'Nguyễn Tiến Hùng': 0.0608}, {'Nguyễn Đình Cường': 0.0416}, {'Phạm Thu Vân': 0.0314}, {'Khác': 0.0895}]",2312091722
BHC,"[{'Đặng Văn Hoan': 0.2046}, {'Trần Quốc Lập': 0.2046}, {'Nguyễn Thị Mai Trâm': 0.0498}, {'Phan Văn Hải': 0.0068}, {'Phạm Hùng': 0.0047}, {'Trần Văn Ngân': 0.0044}, {'Nguyễn Thị Ngọc Dung': 0.0032}, {'Nguyễn Thanh Hoàn': 0.0013}, {'Hoàng Xuân Lộc': 0.0005}]",2312091722
BHA,"[{'Tổng Công ty LICOGI - Công ty Cổ phần': 0.4101}, {'Công ty Cổ Phần Đầu Tư Bắc Hà': 0.2419}, {'Hồ Thị Kim Ánh': 0.0014}, {'Nguyễn Văn Thập': 0.0004}, {'Khác': 0.0068}]",2312091722
BHG,"[{'Công ty Cổ Phần Đầu Tư Legend Highland': 0.24}, {'Công ty Cổ Phần Năng Lượng Nghĩa Hưng': 0.235}, {'Trịnh Đình Trường': 0.1547}, {'Trịnh Đình Trường': 0.1547}, {'Trịnh Quang Hưng': 0.1385}, {'Trịnh Quang Hưng': 0.1385}, {'Trịnh Quang Vinh': 0.08}, {'Lê Thị Thanh Tình': 0.0671}, {'Dương Thùy Phương Lan': 0.0078}, {'Khác': 0.0052}]",2312091722
BHI,"[{'Công ty Cổ phần Chứng khoán Sài Gòn - Hà Nội': 0.0998}, {'Công ty Cổ phần Tập đoàn T&T': 0.0995}, {'Công ty CP Đầu Tư Và Tư Vấn Tài Chính Quốc Tế': 0.0983}, {'Khác': 0.0927}]",2312091722
BHK,"[{'Tổng Công ty Cổ phần Bia - Rượu - Nước giải khát Hà Nội': 0.281}, {'Phạm Văn Khánh': 0.0228}, {'Lê Văn Chỉnh': 0.0222}, {'Tạ Thị Vịnh': 0.021}, {'Hoàng Thị Bích': 0.0196}, {'Lê Tiến Dũng': 0.018}, {'Nguyễn Thị Mai Hạnh': 0.0113}, {'Phạm Mai Khanh': 0.0101}, {'TRƯƠNG VĂN HẢI': 0.0094}, {'Khác': 0.0021}]",2312091722
BHN,"[{'Ministry Of Industry And Trade Of The Socialist Republic Of Vietnam': 0.8179}, {'Carlsberg Breweries A/s': 0.1734}, {'Khác': 0.0018}]",2312091722
BIG,"[{'Võ Phi Nhật Huy': 0.16}, {'Kim Thị Vân': 0.03}, {'Trần Thị Mưa Thao': 0.01}, {'Kiều Văn Khoa': 0.01}, {'Trần Đình Tú': 0.01}, {'Lý Ngọc Sơn': 0.005}, {'Nguyễn Thị Hảo': 0.005}, {'Nguyễn Thị Cẩm Tiên': 0.0025}, {'Nguyễn Thị Hồng Loan': 0.0024}, {'Khác': 0.0971}]",2312091722
BII,"[{'Nguyễn Văn Dũng': 0.052}, {'Nguyễn Thị Mai': 0.0495}, {'Vũ Ngọc Long': 0.046}, {'Đỗ Thành Nhân': 0.0127}, {'Đỗ Cần': 0.0109}, {'Ngô Thục Vũ': 0.0035}, {'Nguyễn Văn Hoàng': 0.0026}, {'Phan Châu': 0.0018}, {'Trần Trường Vũ': 0.001}, {'Khác': 0.0242}]",2312091722
BID,"[{'The State Bank Of Vietnam': 0.8099}, {'KEB Hana Bank, Co., Ltd.': 0.15}, {'Khác': 0.0033}]",2312091722
BIC,"[{'Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam': 0.51}, {'FairFax Asia Limited': 0.35}, {'PYN Elite Fund': 0.0732}, {'Nguyễn Văn Thường': 0.0026}, {'Phạm Quang Tùng': 0.0022}, {'Tôn Lâm Tùng': 0.0018}, {'Nguyễn Diễm Phương Khanh': 0.0009}, {'Đào Chí Cương': 0.0002}, {'Nguyễn Thị Thanh Vân': 0.0001}, {'Khác': 0.0}]",2312091722
BHP,"[{'Tổng Công ty Cổ phần Bia - Rượu - Nước giải khát Hà Nội': 0.6501}, {'Tạ Thu Thủy': 0.0035}, {'Cao Thanh Dung': 0.003}, {'Lê Viết Sắc': 0.0024}, {'Phạm Quốc Khánh': 0.002}, {'Đinh Duy Hòa': 0.0011}, {'Nguyễn Hương Giang': 0.0006}, {'Nguyễn Thị Hồng Nhung': 0.0005}, {'Nguyễn Thị Hồng Nhung': 0.0005}, {'Khác': 0.0008}]",2312091722
BKG,"[{'Trần Công Thành': 0.19}, {'Nguyễn Văn Hưng': 0.15}, {'Đặng Thị Thanh': 0.0484}, {'Lê Văn Linh': 0.0403}, {'Nguyễn Khánh Nhật': 0.0109}, {'Phạm Lương Bảo Ngọc': 0.0032}, {'Trần Ngọc Lan': 0.0025}, {'Bùi Thị Hạnh Tâm': 0.0016}, {'Phan Thị Thu Hà': 0.0008}, {'Khác': 0.0019}]",2312091722
BIO,"[{'Lê Đình Phan': 0.39}, {'Công ty TNHH Y Dược Cali - USA': 0.2453}, {'Nguyễn Thị Kim Chung': 0.2147}, {'Nguyễn Thành Long': 0.0009}, {'Huỳnh Thị Thanh Thảo': 0.0006}, {'Nguyễn Thị Khánh Ninh': 0.0006}, {'Nguyễn Thị Thu Hiền': 0.0003}]",2312091722
